,code_commune,nom_commune,nombre_de_logements,conso_total_mwh,conso_moyenne_mwh,log_moyenne,log_total,score_moyenne_conso,score_total_conso
5347,69269,,90,254.123,2.8235888888888887,1.3411894812739902,5.541745781804818,46.77416566736446,30.312558654729667
5348,69270,,1082,3515.835,3.2493853974122,1.446774360105348,8.165316716389079,50.59753039950421,46.295139489323674
5349,69271,,8527,25133.693,2.9475422774715607,1.3730931770261068,10.132004362007923,47.92943966600575,58.27604073279681
5350,69272,,1389,3486.368,2.5099841612670986,1.2556115250080773,8.156902575950946,43.675277422597006,46.24388122985245
5351,69273,,9383,20372.064,2.171167430459341,1.1540997946855982,9.921968915189622,39.999406654839106,56.9965218668678
5352,69275,,54425,122659.975,2.2537432246210383,1.1798060949951694,11.717179527949948,40.93026496604094,67.93279896741802
5353,69276,,11334,27032.229,2.385056379036527,1.2193705617754704,10.204822091995148,42.362945370735325,58.71964042372604
5354,69277,,5910,16396.683,2.7743964467005076,1.3282404882498118,9.704895323343457,46.30526591776637,55.674127193637155
5355,69278,,4948,13754.444,2.7797987065481,1.3296707559775933,9.529189952008924,46.357057758117406,54.6037443564864
5356,69279,,1289,3644.766,2.8275919317300233,1.342235867001955,8.201321773255785,46.81205664505743,46.51447936850917
5357,69281,,364,2961.367,8.135623626373627,2.2121814553020878,7.99374388992083,78.3139091641084,45.24993177951838
5358,69282,,40062,104068.399,2.597683565473516,1.2802901843215355,11.552813253656067,44.568923527038486,66.9314929875592
5359,69283,,8078,21231.367,2.6282949987620694,1.2887628406237,9.963282041652443,44.87572934669546,57.24819807448156
5360,69284,,819,2294.097,2.8010952380952383,1.3352892457561547,7.738530387396679,46.56051052431843,43.69519187124962
5361,69285,,527,2415.777,4.584017077798862,1.719908423800463,7.790190113310859,60.48806735741348,44.009898721532366
5362,69286,,56765,110407.956,1.9450005461111601,1.0801090025402595,11.61194653272323,37.32010457747048,67.2917281160427
5363,69287,,1811,8934.859,4.933660408614026,1.780641292157908,9.09782756175257,62.68728290351855,51.97591974523063
5364,69288,,2818,8183.068,2.9038566359119944,1.3619649455179557,9.00994461649235,47.52647204080907,51.4405439876751
5365,69289,,892,3012.199,3.3769047085201795,1.476341787014532,8.010757584078393,51.66820508811426,45.35357782109621
5366,69290,,92321,204831.236,2.2186851962175456,1.168972952013267,12.229946562104791,40.537982877226035,71.0565340510259
5367,69291,,3181,8867.183,2.7875457403332287,1.3317182474182032,9.09022520651787,46.43120006570948,51.92960681521978
5368,69292,,15677,34227.711,2.1833074567838238,1.1579207370324824,10.440820073789187,40.13776790859354,60.15732094194766
5369,69293,,400,2718.889,6.7972225,2.053767580536949,7.908346349633811,72.57753830719781,44.729696906993745
5370,69294,,2559,7579.831,2.962028526768269,1.376756148343389,8.933378103234281,48.06208058489817,50.974107013839664
5371,69295,,1101,3259.136,2.960159854677566,1.3762843917944696,8.089524191282,48.0449976714047,45.833417588378076
5372,69296,,1038,6294.115,6.063694605009633,1.9549682297806985,8.747529214778618,68.99988630417666,49.8419306950649
5373,69297,,1644,5977.544,3.6359756690997567,1.5338466772108765,8.695932339038164,53.75053137892187,49.52760672293072
5374,69298,,673,3261.001,4.845469539375929,1.7656669234984488,8.090096089741305,62.1450416881824,45.83690154729625
5375,69299,,159,368.248,2.3160251572327044,1.1987668238645068,5.911468505012257,41.61685742944166,32.56487942568892
5376,70017,,68,535.672,7.877529411764706,2.183523298898016,6.285387107149218,77.27616033400858,34.842761149957745
5377,70026,,535,1708.761,3.193945794392523,1.433642007835529,7.444108873646645,50.12199097497489,41.9015999462426
5378,70102,,11,85.828,7.802545454545455,2.1750409358559994,4.463929150293516,76.96900302077387,23.74658736311336
5379,70122,,10,28.896,2.8896,1.358306324579722,3.397724692183183,47.39398865475667,17.25135648777466
5380,70178,,31,218.918,7.061870967741935,2.0871456595733346,5.393254749599559,73.78620162742686,29.407963359001965
5381,70184,,171,837.473,4.897502923976608,1.7745290280989103,6.731582380387039,62.465949933349364,37.56094647840868
5382,70198,,79,383.271,4.8515316455696205,1.766703446730445,5.951348032844667,62.18257553216765,32.80782226699919
5383,70207,,506,789.508,1.560292490118577,0.9401215059175545,6.672675776775421,32.25097665449723,37.20209223837142
5384,70224,,126,570.408,4.527047619047619,1.7096537885273488,6.348103490398699,60.116733779365774,35.22482425781004
5385,70227,,84,152.966,1.8210238095238096,1.0370998720848479,5.03673179881753,35.762688455358294,27.236054528503846
5386,70228,,70,456.161,6.516585714285714,2.017112007504497,6.125035626444976,71.25019269938122,33.86591296624035
5387,70236,,30,144.916,4.830533333333333,1.7631084770244814,4.983031113669596,62.05239703938512,26.908914320501065
5388,70245,,40,139.276,3.4819000000000004,1.5000470636617362,4.943611910465663,52.52660374994631,26.668775739402633
5389,70253,,10,59.109,5.9109,1.9330998753185624,4.096159580745661,68.20800496542921,21.506165045454985
5390,70258,,125,509.812,4.078496,1.6250151547629648,6.236001616443128,57.05185961468443,34.54190875566513
5391,70279,,4599,8475.213,1.8428382257012395,1.0448029283770477,9.045019048850639,36.04162606539547,51.65421457801601
5392,70285,,4290,7738.982,1.8039585081585081,1.0310321716871511,8.954154640999674,35.54296919287945,51.10067599275352
5393,70310,,4433,8731.046,1.9695569591698625,1.08841276969068,9.074754985635803,37.62079470297157,51.83536348735037
5394,70311,,7141,13625.978000000001,1.9081330345889933,1.0675113064202641,9.519806783306601,36.86392574216268,54.54658285561268
5395,70334,,135,346.557,2.567088888888889,1.2717498258556896,5.8509286803305764,44.25966612465703,32.19607573567532
5396,70339,,129,633.366,4.909813953488372,1.7766143509712966,6.4526260749373945,62.54146216591195,35.86156734503101
5397,70378,,301,550.764,1.82978073089701,1.0401992284049904,6.313120418625538,35.8749201477931,35.01171022872603
